paperId,title,authors,venue,year
53e9aa50b7602d97033c12f9,the xps approach to loading and unloading terabyte databases,sanket atal,vldb,1996
53e9bb9ab7602d97047e2ba2,improving performance with bulk inserts in oracle r trees,ning an kothuri venkata ravi kanth siva ravada,vldb,2003
53e9a699b7602d9702fcbde8,providing database migration tools a practicioner s approach,andreas meier,vldb,1995
53e9b6bfb7602d970424472d,efficient snapshot differential algorithms for data warehousing,wilburt labio hector garcia molina,vldb,1996
53e9b4eeb7602d97040169ec,efficient processing of expressive node selecting queries on xml data in secondary storage a tree automata based approach,christoph koch,vldb,2003
53e9b043b7602d9703aa51b4,querying xml views of relational data,jayavel shanmugasundaram jerry kiernan eugene j shekita catalina fan john e funderburk,vldb,2001
53e9b381b7602d9703e63526,the challenge of process data warehousing,matthias jarke thomas list j rg k ller,vldb,2000
53e9afcdb7602d9703a21cb7,supporting top k join queries in relational databases,ihab f ilyas walid g aref ahmed k elmagarmid,vldb,2003
53e9a7a6b7602d97030e3e96,a 20 20 vision of the vldb 2020,s misbah deen anant jhingran shamkant b navathe erich j neuhold gio wiederhold,vldb,2000
53e9a32eb7602d9702c37222,querying a multilevel database a logical analysis,fr d ric cuppens,vldb,1996
53e99960b7602d97021a0c4c,efficient index structures for string databases,tamer kahveci ambuj k singh,vldb,2001
53e99c19b7602d97024c3b5c,generalized search trees for database systems,joseph m hellerstein jeffrey f naughton avi pfeffer,vldb,1995
53e9a576b7602d9702e9c502,xquec pushing queries to compressed xml data,andrei arion angela bonifati gianni costa sandra d aguanno ioana manolescu andrea pugliese,vldb,2003
53e99b36b7602d97023d297b,phrase matching in xml,sihem amer yahia mary f fern ndez divesh srivastava yu xu,vldb,2003
53e99f0ab7602d97027da91e,xmark a benchmark for xml data management,albrecht schmidt 0002 florian waas martin l kersten michael j carey ioana manolescu ralph busse,vldb,2002
53e9a1c3b7602d9702abbece,aida an adaptive immersive data analyzer,mehdi sharifzadeh cyrus shahabi bahareh navai farid parvini albert a rizzo,vldb,2004
53e9a301b7602d9702c0c4cc,evaluating functional joins along nested reference sets in object relational and object oriented databases,reinhard braumandl jens clau en alfons kemper,vldb,1998
53e9af99b7602d97039e5318,physical data independence constraints and optimization with universal plans,alin deutsch lucian popa val tannen,vldb,1999
53e9a8cdb7602d970321fa81,efficient testing of high performance transaction processing systems,d wildfogel ramana yerneni,vldb,1997
53e9b57cb7602d97040be738,the oracle universal server buffer,william bridge ashok joshi m keihl tirthankar lahiri juan loaiza n macnaughton,vldb,1997
53e9a0a6b7602d97029901cd,exploiting versions for handling updates in broadcast disks,evaggelia pitoura panos k chrysanthis,vldb,1999
53e9be50b7602d9704b0d16a,quotient cube how to summarize the semantics of a data cube,laks v s lakshmanan jian pei jiawei han,vldb,2002
53e9b46fb7602d9703f70f15,os support for vldbs unix enhancements for the teradata data base,john catozzi sorana rabinovici,vldb,1995
53e99b94b7602d9702439f10,chip secured data access confidential data on untrusted servers,luc bouganim philippe pucheral,vldb,2002
53e9b564b7602d970409cc59,quality driven integration of heterogenous information systems,felix naumann ulf leser johann christoph freytag,vldb,1999
53e99df7b7602d97026b7679,in cyber space no one can hear you scream,chris pound,vldb,1999
53e9ae05b7602d97038138b6,clotho decoupling memory page layout from storage organization,minglong shao jiri schindler steven w schlosser anastassia ailamaki gregory r ganger,vldb,2004
53e9b884b7602d9704456ace,views in a large scale xml repository,sophie cluet pierangelo veltri dan vodislav,vldb,2001
53e9aa2bb7602d9703397ef0,data bubbles for non vector data speeding up hierarchical clustering in arbitrary metric spaces,jianjun zhou j rg sander,vldb,2003
53e9a0e6b7602d97029d2721,the 3w model and algebra for unified data mining,theodore johnson laks v s lakshmanan raymond t ng,vldb,2000
53e9a8eab7602d97032392e8,merging models based on given correspondences,rachel pottinger philip a bernstein,vldb,2003
53e9bd54b7602d97049e87d7,viztree a tool for visually mining and monitoring massive time series databases,jessica lin 0001 eamonn j keogh stefano lonardi jeffrey p lankford donna m nystrom,vldb,2004
53e9b607b7602d970415f830,efficient mining of xml query patterns for caching,liang huai yang mong li lee wynne hsu,vldb,2003
53e9ae49b7602d9703860085,db2 design advisor integrated automatic physical database design,daniel c zilio jun rao sam lightstone guy m lohman adam j storm christian garcia arellano scott fadden,vldb,2004
53e99bc6b7602d97024712de,finding intensional knowledge of distance based outliers,edwin m knorr raymond t ng,vldb,1999
53e9b8c1b7602d97044a20ba,contrast plots and p sphere trees space vs time in nearest neighbour searches,jonathan goldstein raghu ramakrishnan,vldb,2000
53e9a089b7602d970296f76e,roadrunner towards automatic data extraction from large web sites,valter crescenzi giansalvatore mecca paolo merialdo,vldb,2001
53e9a194b7602d9702a87174,webfilter a high throughput xml based publish and subscribe system,jo o pereira fran oise fabret hans arno jacobsen fran ois llirbat dennis shasha,vldb,2001
53e9bc0ab7602d970486e828,disnic plan a nicnet based distributed database for micro level planning in india,m moni,vldb,1996
53e9a351b7602d9702c5e241,efficient filtering of xml documents for selective dissemination of information,mehmet altinel michael j franklin,vldb,2000
53e99b10b7602d970239f58f,rox relational over xml,alan halverson vanja josifovski guy m lohman hamid pirahesh mathias m rschel,vldb,2004
53e9ac6fb7602d970363f75f,commercial use of database technology,harald sch ning,vldb,2003
53e99e1ab7602d97026dd7ff,legodb customizing relational storage for xml documents,philip bohannon juliana freire jayant r haritsa maya ramanath prasan roy j r me sim on,vldb,2002
53e9a848b7602d97031940b0,data routing rather than databases the meaning of the next wave of the web revolution to data management,adam bosworth,vldb,2002
53e9aff5b7602d9703a4cdbd,the semantic web paving the way to the knowledge society,pierre paul sondag,vldb,2001
53e9a0eeb7602d97029d75d6,high dimensional olap a minimal cubing approach,xiaolei li jiawei han hector gonzalez,vldb,2004
53e9a089b7602d970296fc90,implementation and analysis of a parallel collection query language,dan suciu,vldb,1996
53e9adc8b7602d97037d1690,efficacious data cube exploration by semantic summarization and compression,laks v s lakshmanan jian pei yan zhao,vldb,2003
53e99f57b7602d9702828e37,hos miner a system for detecting outlying subspaces of high dimensional data,ji zhang meng lou tok wang ling hai h wang,vldb,2004
53e9b54fb7602d9704085737,spatio temporal retrieval with rasdaman,peter baumann andreas dehmel paula furtado roland ritsch norbert widmann,vldb,1999
53e9acf0b7602d97036cda05,industrial panel on data warehousing technologies experiences challenges and directions,umeshwar dayal,vldb,1999
53e9b443b7602d9703f3e6ee,temporal slicing in the evaluation of xml queries,dengfeng gao richard t snodgrass,vldb,2003
53e9abdab7602d9703592e01,picodmbs scaling down database techniques for the smartcard,christophe bobineau luc bouganim philippe pucheral patrick valduriez,vldb,2000
53e9adaab7602d97037a8db4,memory requirements for query execution in highly constrained devices,nicolas anciaux luc bouganim philippe pucheral,vldb,2003
53e9a0d8b7602d97029c0859,procedures in object oriented query languages,kazimierz subieta yahiko kambayashi jacek leszczylowski,vldb,1995
53e9b72cb7602d97042c408e,capturing global transactions from multiple recovery log files in a partitioned database system,chengfei liu bruce g lindsay 0001 serge bourbonnais elizabeth hamel tuong c truong jens stankiewitz,vldb,2003
53e9a525b7602d9702e49109,vision paper enabling privacy for the paranoids,gagan aggarwal mayank bawa prasanna ganesan hector garcia molina krishnaram kenthapadi nina mishra rajeev motwani utkarsh srivastava dilys thomas jennifer widom ying xu 0002,vldb,2004
53e9abd4b7602d970358c7d2,decision tables scalable classification exploring rdbms capabilities,hongjun lu hongyan liu,vldb,2000
53e9a5a8b7602d9702ed28ff,report on the 2001 sigmod and pods awards,philip a bernstein,sigmod record,2001
53e9b152b7602d9703bd5308,design issues and challenges for rdf and schema based peer to peer systems,wolfgang nejdl wolf siberski michael sintek,sigmod record,2003
53e9984bb7602d970207db5a,virtual database technology,ashish gupta 0001 venky harinarayan anand rajaraman,sigmod record,1997
53e9a8beb7602d970320c8eb,peer to peer harnessing the power of disruptive technologies,mario a nascimento,sigmod record,2003
53e99e04b7602d97026c5788,middle east technical university software research and development center,asuman dogac,sigmod record,1996
53e9bac1b7602d97046ee998,in memory of g sli r hjaltason,bj rn r j nsson,sigmod record,2003
53e9a0eeb7602d97029d912e,supply chain infrastructures system integration and information sharing,michael o ball meng ma louiqa raschid zhengying zhao,sigmod record,2002
53e9bd87b7602d9704a2b576,provision of market services for eco compliant electronic market places,sena nural arpinar asuman dogac,sigmod record,2000
53e9bdfdb7602d9704aad9fa,mining email content for author identification forensics,olivier y de vel alison anderson malcolm corney george m mohay,sigmod record,2001
53e9a317b7602d9702c2285c,a study on the management of semantic transaction for efficient data retrieval,shi ming huang irene s y kwan chih he li,sigmod record,2002
53e9a9b7b7602d9703314db9,why i like working in academia,richard t snodgrass,sigmod record,2002
53e9b79fb7602d97043462ac,integration of biological sources current systems and challenges ahead,thomas hernandez subbarao kambhampati,sigmod record,2004
53e9aa95b7602d970340f609,report on the 2004 sigmod conference,gerhard weikum patrick valduriez,sigmod record,2004
53e9bd64b7602d9704a02153,a multi paradigm querying approach for a generic multimedia database management system,ji rong wen qing li wei ying ma hongjiang zhang,sigmod record,2003
53e99809b7602d970201f94d,chair s message,richard t snodgrass,sigmod record,1997
53e9a326b7602d9702c31476,high concurrency locking in r trees,marcel kornacker douglas banks,vldb,1995
53e9af47b7602d9703988998,dynamic load balancing in hierarchical parallel database systems,luc bouganim daniela florescu patrick valduriez,vldb,1996
53e9b564b7602d970409b6d7,distributed hypertext resource discovery through examples,soumen chakrabarti martin van den berg byron dom,vldb,1999
53e997e4b7602d9701fdbae1,aquery query language for ordered data optimization techniques and experiments,alberto lerner dennis shasha,vldb,2003
53e99fc9b7602d97028a38ae,statistical synopses for graph structured xml databases,neoklis polyzotis minos n garofalakis,sigmod conference,2002
53e9b049b7602d9703aab656,maintenance of automatic summary tables,wolfgang lehner richard sidle hamid pirahesh roberta cochrane,sigmod conference,2000
53e9bd1eb7602d97049a97eb,web caching for database applications with oracle web cache,jesse anton lawrence jacobs xiang liu jordan parker zheng zeng tie zhong,sigmod conference,2002
53e9b5a2b7602d97040ea267,the data that you won t find in databases tutorial panel on data exchange formats,peter buneman david maier,sigmod conference,1995
53e9a894b7602d97031e356c,enhanced hypertext categorization using hyperlinks,soumen chakrabarti byron dom piotr indyk,sigmod conference,1998
53e9b1c3b7602d9703c53a60,d k index an adaptive structural summary for graph structured data,chen qun andrew lim kian win ong,sigmod conference,2003
53e9990db7602d9702148696,honey i shrunk the dbms footprint mobility and beyond panel,praveen seshadri,sigmod conference,1999
53e9a824b7602d970316ca62,gangam a solution to support multiple data models their mappings and maintenance,kajal t claypool elke a rundensteiner xin zhang 0002 hong su harumi a kuno wang chien lee gail mitchell,sigmod conference,2001
53e99f11b7602d97027deea2,extracting structured data from web pages,arvind arasu hector garcia molina,sigmod conference,2003
53e9a91ab7602d970326be48,holistic udafs at streaming speeds,graham cormode theodore johnson flip korn s muthukrishnan oliver spatscheck divesh srivastava,sigmod conference,2004
53e9a789b7602d97030c3360,soundcompass a practical query by humming system,naoko kosugi yasushi sakurai masashi morimoto,sigmod conference,2004
53e9b923b7602d970450eb39,blas an efficient xpath processing system,yi chen 0001 susan b davidson yifeng zheng,sigmod conference,2004
53e9a675b7602d9702fa8dac,compressing historical information in sensor networks,antonios deligiannakis yannis kotidis nick roussopoulos,sigmod conference,2004
53e99a35b7602d97022963e6,lazy query evaluation for active xml,serge abiteboul omar benjelloun bogdan cautis ioana manolescu tova milo nicoleta preda,sigmod conference,2004
53e9b8ccb7602d97044aba70,dynamic xml documents with distribution and replication,serge abiteboul angela bonifati gregory cobena ioana manolescu tova milo,sigmod conference,2003
53e9acd3b7602d97036b13fd,a comprehensive xquery to sql translation using dynamic interval encoding,david dehaan david toman mariano p consens m tamer zsu,sigmod conference,2003
53e9b550b7602d9704086a53,query optimization at the crossroads panel,surajit chaudhuri,sigmod conference,1997
53e9bb23b7602d970475d139,toxgene a template based data generator for xml,denilson barbosa alberto o mendelzon john keenleyside kelly a lyons,sigmod conference,2002
53e9aeddb7602d970390946d,oracle rac architecture and performance,angelo pruscino,sigmod conference,2003
53e9983db7602d9702063c27,online query processing,peter j haas joseph m hellerstein,sigmod conference,2001
53e9b290b7602d9703d35bc3,developing a high traffic read only web site,john nauman ray suorsa,sigmod conference,1998
53e99c12b7602d97024c0b38,flowback providing backward recovery for workflow systems,bartek kiepuszewski ralf m hlberger maria e orlowska,sigmod conference,1998
53e9ba6ab7602d970468d643,tools for design of composite web services,richard hull jianwen su,sigmod conference,2004
53e9a3c7b7602d9702cd90f5,storing and querying ordered xml using a relational database system,igor tatarinov stratis viglas kevin s beyer jayavel shanmugasundaram eugene j shekita chun zhang,sigmod conference,2002
53e9aeeab7602d970391410b,irisnet internet scale resource intensive sensor services,amol deshpande suman nath phillip b gibbons srinivasan seshan,sigmod conference,2003
53e9b84ab7602d970440e66e,estimating progress of long running sql queries,surajit chaudhuri vivek r narasayya ravishankar ramamurthy,sigmod conference,2004
53e99cc9b7602d970257be45,sina scalable incremental processing of continuous queries in spatio temporal databases,mohamed f mokbel xiaopeng xiong walid g aref,sigmod conference,2004
53e9b160b7602d9703be66bc,querying structured text in an xml database,shurug al khalifa cong yu h v jagadish,sigmod conference,2003
53e9bc9db7602d9704919f89,a database approach to quality of service specification in video databases,elisa bertino ahmed k elmagarmid mohand said hacid,sigmod record,2003
53e9ab64b7602d97034fd41b,an ultra highly available dbms,svein olaf hvasshovd svein erik bratsberg ystein torbj rnsen,vldb,2000
53e9a46ab7602d9702d8625e,cache coherency in oracle parallel server,boris klots,vldb,1996
53e9985fb7602d9702096b4f,resource scheduling for composite multimedia objects,minos n garofalakis yannis e ioannidis banu zden,vldb,1998
53e9bb8cb7602d97047d0475,using versions in update transactions application to integrity checking,fran ois llirbat eric simon dimitri tombroff,vldb,1997
53e9ad72b7602d970375ed6d,incremental organization for data recording and warehousing,h v jagadish p p s narayan s seshadri s sudarshan 0001 rama kanneganti,vldb,1997
53e9bcefb7602d9704975d7f,integrating information for on demand computing,nelson mendon a mattos,vldb,2003
53e9ae22b7602d97038361b6,gpx interactive mining of gene expression data,daxin jiang jian pei aidong zhang,vldb,2004
53e9b802b7602d97043b82e0,privacy enhanced data management for next generation e commerce,chris clifton irini fundulaki richard hull bharat kumar daniel f lieuwen arnaud sahuguet,vldb,2003
53e9a9beb7602d970331dd27,reverse knn search in arbitrary dimensionality,yufei tao dimitris papadias xiang lian,vldb,2004
53e9a52cb7602d9702e4eaeb,chip secured data access reconciling access rights with data encryption,luc bouganim fran ois dang ngoc philippe pucheral lilan wu,vldb,2003
53e9b98ab7602d970457bd03,modeling skewed distribution using multifractals and the 80 20 law,christos faloutsos yossi matias abraham silberschatz,vldb,1996
53e9bd38b7602d97049c42b1,on efficiently implementing schemasql on an sql database system,laks v s lakshmanan fereidoon sadri subbu n subramanian,vldb,1999
53e9a058b7602d970293c070,panel is generic metadata management feasible,philip a bernstein laura m haas matthias jarke erhard rahm gio wiederhold,vldb,2000
53e9b40eb7602d9703f04482,a performance study of workfile disk management for concurrent mergesorts in a multiprocessor database system,kun lung wu philip s yu jen yao chung james z teng,vldb,1995
53e9af68b7602d97039adb00,dms a parallel data mining server,felicity a w george,vldb,1998
53e9afb3b7602d97039ff677,don t scrap it wrap it a wrapper architecture for legacy data sources,mary tork roth peter m schwarz,vldb,1997
53e9a9f7b7602d970335ee05,topaz a cost based rule driven multi phase parallelizer,clara nippl bernhard mitschang,vldb,1998
53e9b634b7602d9704191ccd,sybase iq multiplex designed for analytics,roger macnicol blaine french,vldb,2004
53e9a635b7602d9702f61c6d,starting and sometimes ending a database company,jack a orenstein,vldb,1998
53e9aeebb7602d970391916a,database de centralization a practical approach,tor didriksen c sar a galindo legaria eirik dahle,vldb,1995
53e9a381b7602d9702c92d6e,algorithms for materialized view design in data warehousing environment,jian yang kamalakar karlapalem qing li,vldb,1997
53e9a749b7602d9703081985,the double life of the transaction abstraction fundamental principle and evolving system concept,henry f korth,vldb,1995
53e9a1fab7602d9702afc679,schema driven customization of web services,serge abiteboul bernd amann j r me baumgarten omar benjelloun frederic dang ngoc tova milo,vldb,2003
53e9bb4bb7602d97047886bd,structural function inlining technique for structurally recursive xml queries,chang won park jun ki min chin wan chung,vldb,2002
53e9adffb7602d9703807c1b,svt schema validation tool for microsoft sql server,ernest teniente carles farr toni urp carlos beltr n david ga n,vldb,2004
53e9a86fb7602d97031ba896,e piphany epicenter technology overview,sridhar ramaswamy,vldb,2000
53e9b0dfb7602d9703b5cb15,a logical framework for scheduling workflows under resource allocation constraints,pinar senkul michael kifer ismail hakki toroslu,vldb,2002
53e9b9dab7602d97045d3160,using probabilistic information in data integration,daniela florescu daphne koller alon y levy,vldb,1997
53e9b746b7602d97042e000e,r tree based indexing of now relative bitemporal data,rasa bliujute christian s jensen simonas saltenis giedrius slivinskas,vldb,1998
53e9a767b7602d97030a3080,referee an open framework for practical testing of recommender systems using researchindex,dan cosley steve lawrence david m pennock,vldb,2002
53e9b12ab7602d9703bacfb7,a raster approximation for processing of spatial joins,geraldo zimbrao jano moreira de souza,vldb,1998
53e9a50fb7602d9702e3050d,matching database access patterns to storage characteristics,jiri schindler,vldb phd workshop,2003
53e9a4b8b7602d9702dd5e3b,materialized view selection for multidimensional datasets,amit shukla prasad deshpande jeffrey f naughton,vldb,1998
53e9b885b7602d9704459d5f,an evaluation of generic bulk loading techniques,jochen van den bercken bernhard seeger,vldb,2001
53e9b867b7602d97044340d8,a comparative study of alternative middle tier caching solutions to support dynamic web content acceleration,anindya datta kaushik dutta helen m thomas debra e vandermeer krithi ramamritham dan fishman,vldb,2001
53e9990db7602d970214d36a,answering queries with aggregation using views,divesh srivastava shaul dar h v jagadish alon y levy,vldb,1996
53e9a051b7602d970293978d,biodiversity informatics the challenge of rapid development large databases and complex data keynote,meridith a lane james l edwards ebbe nielsen,vldb,2000
53e9b52db7602d970406711c,streamminer a classifier ensemble based engine to mine concept drifting data streams,wei fan,vldb,2004
53e9a7bab7602d97030f60ad,large databases for remote sensing and gis,a r dasgupta,vldb,1996
53e9aa32b7602d97033a1147,a practical and modular implementation of extended transaction models,roger s barga calton pu,vldb,1995
53e9a13fb7602d9702a33280,staircase join teach a relational dbms to watch its axis steps,torsten grust maurice van keulen jens teubner,vldb,2003
53e9ba70b7602d97046950d3,building light weight wrappers for legacy web data sources using w4f,arnaud sahuguet fabien azavant,vldb,1999
53e9bb0fb7602d97047483c7,publish subscribe on the web at extreme speed,jo o pereira fran oise fabret fran ois llirbat radu preotiuc pietro kenneth a ross dennis shasha,vldb,2000
53e9986eb7602d97020ac05e,anipqo almost non intrusive parametric query optimization for nonlinear cost functions,arvind hulgeri s sudarshan 0001,vldb,2003
53e9b9adb7602d970459fb53,koda the architecture and interface of a data model independent kernel,gopalan arun ashok joshi,vldb,1998
53e9bb3db7602d9704779b65,quiet continuous query driven index tuning,kai uwe sattler ingolf geist eike schallehn,vldb,2003
53e9a658b7602d9702f8c37c,the changing landscape of the software industry and its implications for india,umang gupta,vldb,1996
53e9aed1b7602d97038fa413,protdb probabilistic data in xml,andrew nierman h v jagadish,vldb,2002
53e9b19cb7602d9703c2527c,the data centric revolution in networking,scott shenker,vldb,2003
53e9b641b7602d970419d437,efficient approximation of optimization queries under parametric aggregation constraints,sudipto guha dimitrios gunopulos nick koudas divesh srivastava michail vlachos,vldb,2003
53e9b607b7602d970415bd12,novel approaches in query processing for moving object trajectories,dieter pfoser christian s jensen yannis theodoridis,vldb,2000
53e99beab7602d9702493846,wireless graffiti data data everywhere matters,tomasz imielinski b r badrinath,vldb,2002
53e9b929b7602d970451535e,avoiding ordering and grouping in query processing,xiaoyu wang mitch cherniack,vldb,2003
53e9b0c2b7602d9703b34a47,wic a general purpose algorithm for monitoring web information sources,sandeep pandey kedar dhamdhere christopher olston,vldb,2004
53e99a78b7602d97022e901f,nestream querying nested streams,damianos chatziantoniou achilleas anagnostopoulos,sigmod record,2004
53e9aeebb7602d9703917def,optimization of data stream processing,janusz r getta ehsan vossough,sigmod record,2004
53e9b2f9b7602d9703db8ef9,digital library services in mobile computing,bharat k bhargava melliyal annamalai evaggelia pitoura,sigmod record,1995
53e997b9b7602d9701f9d978,information rules,dale a stirling,sigmod record,2003
53e9a36db7602d9702c77750,semistructured und structured data in the web going back and forth,paolo atzeni giansalvatore mecca paolo merialdo,sigmod record,1997
53e9b40eb7602d9703f006b9,semantic integration of semistructured and structured data sources,sonia bergamaschi silvana castano maurizio vincini,sigmod record,1999
53e99800b7602d970200b5fd,editor s notes,michael j franklin,sigmod record,1998
53e9bd1db7602d97049a50d0,foundations of statistical natural language processing book review,gerhard weikum,sigmod record,2002
53e9a480b7602d9702d9b138,sql 1999 formerly known as sql 3,andrew eisenberg jim melton,sigmod record,1999
53e99a3cb7602d9702299fe9,the p operator discovering and ranking associations on the semantic web,kemafor anyanwu amit p sheth,sigmod record,2002
53e9aa2cb7602d970339bf14,fintime a financial time series benchmark,kaippallimalil j jacob dennis shasha,sigmod record,1999
53e99d58b7602d9702613e02,workshop report on experiences using object data management in the real world,akmal b chaudhri,sigmod record,1998
53e9afeeb7602d9703a429c6,the asilomar report on database research,philip a bernstein michael l brodie stefano ceri david j dewitt michael j franklin hector garcia molina jim gray gerald held joseph m hellerstein h v jagadish michael lesk david maier jeffrey f naughton hamid pirahesh michael stonebraker jeffrey d ullman,sigmod record,1998
53e9a52cb7602d9702e5083b,towards on line analytical mining in large databases,jiawei han,sigmod record,1998
53e99afeb7602d970238d25a,reconsidering multi dimensional schemas,tim martyn,sigmod record,2004
53e9a7c1b7602d9703101656,report on the 24th european colloquium on information retrieval research,fabio crestani mark girolami,sigmod record,2002
53e9a31eb7602d9702c266ab,parameterized complexity for the database theorist,martin grohe,sigmod record,2002
53e9b2dbb7602d9703d91bc7,edbt04 workshop on database technologies for handling xml information on the web,marco mesiti barbara catania giovanna guerrini akmal b chaudhri,sigmod record,2004
53e9a699b7602d9702fcd165,predator a resource for database research,praveen seshadri,sigmod record,1998
53e9ad68b7602d970374f0fd,reasoning on regular path queries,diego calvanese giuseppe de giacomo maurizio lenzerini moshe y vardi,sigmod record,2003
53e99800b7602d970200b60a,editor s notes,ling liu,sigmod record,2003
53e9aa66b7602d97033d942d,database research at the university of oklahoma,le gruenwald leonard brown ravi a dirckze sylvain guinepain carlos s nchez brian summers sirirut vanichayobon,sigmod record,1999
53e9ac28b7602d97035ed764,calls for papers and announcements,,sigmod record,1995
53e99d96b7602d9702655648,a conceptual architecture for semantic web enabled web services,christoph bussler dieter fensel alexander maedche,sigmod record,2002
53e9b33db7602d9703e0f3ee,research issues in federated database systems report of efdbs 97 workshop,stefan conrad barry eaglestone wilhelm hasselbring mark roantree f lix saltor martin sch nhoff markus str ssler mark w w vermeer,sigmod record,1997
53e9a61fb7602d9702f4b489,first class views a key to user centered computing,arnon rosenthal edward sciore,sigmod record,1999
53e99a0eb7602d970225f6a1,bluetooth based sensor networks,philippe bonnet allan beaufour mads bondo dydensborg martin leopold,sigmod record,2003
53e9adcdb7602d97037d291a,the database group at national technical university of athens ntua,timos k sellis yannis vassiliou,sigmod record,1995
53e9a67cb7602d9702fae348,the five minute rule ten years later and other computer storage rules of thumb,jim gray goetz graefe,sigmod record,1997
53e9a38fb7602d9702ca038a,changes to the acm tods editorial board,richard t snodgrass,sigmod record,2004
53e9b388b7602d9703e6a0ee,supporting global user profiles through trusted authorities,ibrahim cingil,sigmod record,2002
53e9b587b7602d97040c8e5d,information integration on the web a view from ai and databases report on iiweb 03,subbarao kambhampati craig a knoblock,sigmod record,2003
53e9b550b7602d970408b42c,agent oriented software engineering report on the 4th aose workshop aose 2003,paolo giorgini,sigmod record,2003
53e9ade2b7602d97037ec4ae,repositories and object oriented databases,philip a bernstein,sigmod record,1998
53e997b5b7602d9701f96d88,journal relevance,richard t snodgrass,sigmod record,2003
53e99b0ab7602d970239c211,reminiscences on influential papers,kenneth a ross frank neven beng chin ooi,sigmod record,2003
53e9ac7bb7602d97036524b7,continuous queries over data streams,shivnath babu jennifer widom,sigmod record,2001
53e9bb08b7602d97047405ad,the cougar project a work in progress report,alan j demers johannes gehrke rajmohan rajaraman agathoniki trigoni yong yao,sigmod record,2003
53e99809b7602d970201f8e3,chair s message,richard t snodgrass,sigmod record,1999
53e9b46fb7602d9703f703d9,data analysis and mining in the life sciences,nam huyn,sigmod record,2001
53e9984fb7602d970208510b,treasurer s message,joachim hammer,sigmod record,2001
53e9a839b7602d970318585a,improving access to environmental data using context information,anthony tomasic eric simon,sigmod record,1997
53e9aa1db7602d970338abf3,hector garcia molina speaks out,marianne winslett,sigmod record,2002
53e9ba65b7602d9704683904,multi table joins through bitmapped join indices,patrick e o neil goetz graefe,sigmod record,1995
53e99cd1b7602d9702583fd1,an annotated bibliography on real time database systems,zg r ulusoy,sigmod record,1995
53e9af68b7602d97039ab743,letter to sigmod record editor,nazih elderini,sigmod record,2002
53e99f35b7602d9702805451,real time database similarity semantics and resource scheduling,tei wei kuo aloysius k mok,sigmod record,1996
53e9a5beb7602d9702ee5180,semantic web workshop models architectures and management,panos constantopoulos vassilis christophides dimitris plexousakis,sigmod record,2001
53e9b6abb7602d970422aac5,preservation of digital data with self validating self instantiating knowledge based archives,bertram lud scher richard marciano reagan moore,sigmod record,2001
53e9a1d0b7602d9702acbf58,an annotated bibliography on active databases,ulrike jaeger johann christoph freytag,sigmod record,1995
53e9b6bfb7602d97042462bd,querying multiple bioinformatics data sources can semantic web research help,david buttler matthew coleman terence critchlow renato fileto wei han ling liu calton pu daniel rocco li xiong,sigmod record,2002
53e99813b7602d970202b96d,describing semistructured data,luca cardelli,sigmod record,2001
53e99e78b7602d970273a433,report on the 13th brazilian symposium on database systems sbbd 98,mario a nascimento claudia bauzer medeiros,sigmod record,1999
53e9b88bb7602d970445ea97,design and management of data warehouses report on the dmdw 99 workshop,stella gatziu manfred a jeusfeld martin staudt yannis vassiliou,sigmod record,1999
53e9b9a0b7602d970459057d,report on the 8th international workshop on knowledge representation meets databases krdb,maurizio lenzerini daniele nardi werner nutt dan suciu,sigmod record,2001
53e9a995b7602d97032f0f99,new standard for stored procedures in sql,andrew eisenberg,sigmod record,1996
53e9b87fb7602d97044516f7,understanding the semantics of sensor data,murali mani,sigmod record,2003
53e9a839b7602d97031824c6,p grid a self organizing structured p2p system,karl aberer philippe cudr mauroux anwitaman datta zoran despotovic manfred hauswirth magdalena punceva roman schmidt,sigmod record,2003
53e9a7eab7602d97031283f1,closing the key loophole in mls databases,nenad jukic svetlozar nestorov susan v vrbsky,sigmod record,2003
53e9a727b7602d970305e97a,research activities in database management and information retrieval at the university of illinois at chicago,isabel f cruz ashfaq a khokhar bing liu 0001 a prasad sistla ouri wolfson clement t yu,sigmod record,2002
53e9a9f7b7602d970335efd0,extracting entity profiles from semistructured information spaces,robert a nado scott b huffman,sigmod record,1997
53e9aed7b7602d970390222a,where will object techonology drive data administration,arnon rosenthal,sigmod record,1998
53e9abcfb7602d97035851ff,towards adaptive workflow systems cscw 98 workshop report,abraham bernstein chrysanthos dellarocas mark klein,sigmod record,1999
53e99bc6b7602d970246db8f,generating spatiotemporal datasets on the www,yannis theodoridis mario a nascimento,sigmod record,2000
53e99a74b7602d97022e39e2,normalization in oodb design,byung suk lee,sigmod record,1995
53e9addab7602d97037e07d4,management of data and services in the environmental information system uis of baden w rttemberg,wolf fritz riekert roland mayer f ll gerlinde wiest,sigmod record,1997
53e9ab42b7602d97034d4ff3,an active functionality service for e business applications,mariano cilia alejandro p buchmann,sigmod record,2002
53e9a48eb7602d9702daf1eb,the hyperion project from data integration to data coordination,marcelo arenas vasiliki kantere anastasios kementsietsidis iluju kiringa ren e j miller john mylopoulos,sigmod record,2003
53e9a9d9b7602d970333c25d,research in information managment at dublin city university,mark roantree alan f smeaton,sigmod record,2002
